name,guid,unknown
ItemID.HeroItem.Bowguy_Weapon_3.5,1828,0
ItemID.HeroItem.Bowguy_Weapon_4.1,1829,0
ItemID.HeroItem.Bowguy_Weapon_4.2,1830,0
ItemID.HeroItem.Bowguy_Weapon_4.3,1831,0
ItemID.HeroItem.Bowguy_Weapon_4.4,1832,0
ItemID.HeroItem.Bowguy_Weapon_4.5,1833,0
ItemID.HeroItem.Gunde_Weapon_1.1,1834,0
ItemID.HeroItem.Gunde_Weapon_1.2,1835,0
ItemID.HeroItem.Gunde_Weapon_1.3,1836,0
ItemID.HeroItem.Gunde_Weapon_1.4,1837,0
ItemID.HeroItem.Gunde_Weapon_1.5,1838,0
ItemID.HeroItem.Gunde_Weapon_2.1,1839,0
ItemID.HeroItem.Gunde_Weapon_2.2,1840,0
ItemID.HeroItem.Gunde_Weapon_2.3,1841,0
ItemID.HeroItem.Gunde_Weapon_2.4,1842,0
ItemID.HeroItem.Gunde_Weapon_2.5,1843,0
ItemID.HeroItem.Gunde_Weapon_3.1,1844,0
ItemID.HeroItem.Gunde_Weapon_3.2,1845,0
ItemID.HeroItem.Gunde_Weapon_3.3,1846,0
ItemID.HeroItem.Gunde_Weapon_3.4,1847,0
ItemID.HeroItem.Gunde_Weapon_3.5,1848,0
ItemID.HeroItem.Gunde_Weapon_4.1,1849,0
ItemID.HeroItem.Gunde_Weapon_4.2,1850,0
ItemID.HeroItem.Gunde_Weapon_4.3,1851,0
ItemID.HeroItem.Gunde_Weapon_4.4,1852,0
ItemID.HeroItem.Gunde_Weapon_4.5,1853,0
ItemID.HeroItem.Helena_Weapon_1.1,1854,0
ItemID.HeroItem.Helena_Weapon_1.2,1855,0
ItemID.HeroItem.Helena_Weapon_1.3,1856,0
ItemID.HeroItem.Helena_Weapon_1.4,1857,0
ItemID.HeroItem.Helena_Weapon_1.5,1858,0
ItemID.HeroItem.Helena_Weapon_2.1,1859,0
ItemID.HeroItem.Helena_Weapon_2.2,1860,0
ItemID.HeroItem.Helena_Weapon_2.3,1861,0
ItemID.HeroItem.Helena_Weapon_2.4,1862,0
ItemID.HeroItem.Helena_Weapon_2.5,1863,0
ItemID.HeroItem.Helena_Weapon_3.1,1864,0
ItemID.HeroItem.Helena_Weapon_3.2,1865,0
ItemID.HeroItem.Helena_Weapon_3.3,1866,0
ItemID.HeroItem.Helena_Weapon_3.4,1867,0
ItemID.HeroItem.Helena_Weapon_3.5,1868,0
ItemID.HeroItem.Helena_Weapon_4.1,1869,0
ItemID.HeroItem.Helena_Weapon_4.2,1870,0
ItemID.HeroItem.Helena_Weapon_4.3,1871,0
ItemID.HeroItem.Helena_Weapon_4.4,1872,0
ItemID.HeroItem.Helena_Weapon_4.5,1873,0
ItemID.HeroItem.Mara_Weapon_1.1,1874,0
ItemID.HeroItem.Mara_Weapon_1.2,1875,0
ItemID.HeroItem.Mara_Weapon_1.3,1876,0
ItemID.HeroItem.Mara_Weapon_1.4,1877,0
ItemID.HeroItem.Mara_Weapon_1.5,1878,0
ItemID.HeroItem.Mara_Weapon_2.1,1879,0
ItemID.HeroItem.Mara_Weapon_2.2,1880,0
ItemID.HeroItem.Mara_Weapon_2.3,1881,0
ItemID.HeroItem.Mara_Weapon_2.4,1882,0
ItemID.HeroItem.Mara_Weapon_2.5,1883,0
ItemID.HeroItem.Mara_Weapon_3.1,1884,0
ItemID.HeroItem.Mara_Weapon_3.2,1885,0
ItemID.HeroItem.Mara_Weapon_3.3,1886,0
ItemID.HeroItem.Mara_Weapon_3.4,1887,0
ItemID.HeroItem.Mara_Weapon_3.5,1888,0
ItemID.HeroItem.Mara_Weapon_4.1,1889,0
ItemID.HeroItem.Mara_Weapon_4.2,1890,0
ItemID.HeroItem.Mara_Weapon_4.3,1891,0
ItemID.HeroItem.Mara_Weapon_4.4,1892,0
ItemID.HeroItem.Mara_Weapon_4.5,1893,0
ItemID.HeroItem.Meiko_Weapon_1.1,1894,0
ItemID.HeroItem.Meiko_Weapon_1.2,1895,0
ItemID.HeroItem.Meiko_Weapon_1.3,1896,0
ItemID.HeroItem.Meiko_Weapon_1.4,1897,0
ItemID.HeroItem.Meiko_Weapon_1.5,1898,0
ItemID.HeroItem.Meiko_Weapon_2.1,1899,0
ItemID.HeroItem.Meiko_Weapon_2.2,1900,0
ItemID.HeroItem.Meiko_Weapon_2.3,1901,0
ItemID.HeroItem.Meiko_Weapon_2.4,1902,0
ItemID.HeroItem.Meiko_Weapon_2.5,1903,0
ItemID.HeroItem.Meiko_Weapon_3.1,1904,0
ItemID.HeroItem.Meiko_Weapon_3.2,1905,0
ItemID.HeroItem.Meiko_Weapon_3.3,1906,0
ItemID.HeroItem.Meiko_Weapon_3.4,1907,0
ItemID.HeroItem.Meiko_Weapon_3.5,1908,0
ItemID.HeroItem.Meiko_Weapon_4.1,1909,0
ItemID.HeroItem.Meiko_Weapon_4.2,1910,0
ItemID.HeroItem.Meiko_Weapon_4.3,1911,0
ItemID.HeroItem.Meiko_Weapon_4.4,1912,0
ItemID.HeroItem.Meiko_Weapon_4.5,1913,0
ItemID.HeroItem.Rime_Weapon_1.1,1914,0
ItemID.HeroItem.Rime_Weapon_1.2,1915,0
ItemID.HeroItem.Rime_Weapon_1.3,1916,0
ItemID.HeroItem.Rime_Weapon_1.4,1917,0
ItemID.HeroItem.Rime_Weapon_1.5,1918,0
ItemID.HeroItem.Rime_Weapon_2.1,1919,0
ItemID.HeroItem.Rime_Weapon_2.2,1920,0
ItemID.HeroItem.Rime_Weapon_2.3,1921,0
ItemID.HeroItem.Rime_Weapon_2.4,1922,0
ItemID.HeroItem.Rime_Weapon_2.5,1923,0
ItemID.HeroItem.Rime_Weapon_3.1,1924,0
ItemID.HeroItem.Rime_Weapon_3.2,1925,0
ItemID.HeroItem.Rime_Weapon_3.3,1926,0
ItemID.HeroItem.Rime_Weapon_3.4,1927,0
ItemID.HeroItem.Rime_Weapon_3.5,1928,0
ItemID.HeroItem.Rime_Weapon_4.1,1929,0
ItemID.HeroItem.Rime_Weapon_4.2,1930,0
ItemID.HeroItem.Rime_Weapon_4.3,1931,0
ItemID.HeroItem.Rime_Weapon_4.4,1932,0
ItemID.HeroItem.Rime_Weapon_4.5,1933,0
ItemID.HeroItem.Sylvie_Weapon_1.1,1934,0
ItemID.HeroItem.Sylvie_Weapon_1.2,1935,0
ItemID.HeroItem.Sylvie_Weapon_1.3,1936,0
ItemID.HeroItem.Sylvie_Weapon_1.4,1937,0
ItemID.HeroItem.Sylvie_Weapon_1.5,1938,0
ItemID.HeroItem.Sylvie_Weapon_2.1,1939,0
ItemID.HeroItem.Sylvie_Weapon_2.2,1940,0
ItemID.HeroItem.Sylvie_Weapon_2.3,1941,0
ItemID.HeroItem.Sylvie_Weapon_2.4,1942,0
ItemID.HeroItem.Sylvie_Weapon_2.5,1943,0
ItemID.HeroItem.Sylvie_Weapon_3.1,1944,0
ItemID.HeroItem.Sylvie_Weapon_3.2,1945,0
ItemID.HeroItem.Sylvie_Weapon_3.3,1946,0
ItemID.HeroItem.Sylvie_Weapon_3.4,1947,0
ItemID.HeroItem.Sylvie_Weapon_3.5,1948,0
ItemID.HeroItem.Sylvie_Weapon_4.1,1949,0
ItemID.HeroItem.Sylvie_Weapon_4.2,1950,0
ItemID.HeroItem.Sylvie_Weapon_4.3,1951,0
ItemID.HeroItem.Sylvie_Weapon_4.4,1952,0
ItemID.HeroItem.Sylvie_Weapon_4.5,1953,0
ItemID.HeroItem.Tariq_Weapon_1.1,1954,0
ItemID.HeroItem.Tariq_Weapon_1.2,1955,0
ItemID.HeroItem.Tariq_Weapon_1.3,1956,0
ItemID.HeroItem.Tariq_Weapon_1.4,1957,0
ItemID.HeroItem.Tariq_Weapon_1.5,1958,0
ItemID.HeroItem.Tariq_Weapon_2.1,1959,0
ItemID.HeroItem.Tariq_Weapon_2.2,1960,0
ItemID.HeroItem.Tariq_Weapon_2.3,1961,0
ItemID.HeroItem.Tariq_Weapon_2.4,1962,0
ItemID.HeroItem.Tariq_Weapon_2.5,1963,0
ItemID.HeroItem.Tariq_Weapon_3.1,1964,0
ItemID.HeroItem.Tariq_Weapon_3.2,1965,0
ItemID.HeroItem.Tariq_Weapon_3.3,1966,0
ItemID.HeroItem.Tariq_Weapon_3.4,1967,0
ItemID.HeroItem.Tariq_Weapon_3.5,1968,0
ItemID.HeroItem.Tariq_Weapon_4.1,1969,0
ItemID.HeroItem.Tariq_Weapon_4.2,1970,0
ItemID.HeroItem.Tariq_Weapon_4.3,1971,0
ItemID.HeroItem.Tariq_Weapon_4.4,1972,0
ItemID.HeroItem.Tariq_Weapon_4.5,1973,0
ItemID.HeroItem.Vigour_Weapon_1.1,1974,0
ItemID.HeroItem.Vigour_Weapon_1.2,1975,0
ItemID.HeroItem.Vigour_Weapon_1.3,1976,0
ItemID.HeroItem.Vigour_Weapon_1.4,1977,0
ItemID.HeroItem.Vigour_Weapon_1.5,1978,0
ItemID.HeroItem.Vigour_Weapon_2.1,1979,0
ItemID.HeroItem.Vigour_Weapon_2.2,1980,0
ItemID.HeroItem.Vigour_Weapon_2.3,1981,0
ItemID.HeroItem.Vigour_Weapon_2.4,1982,0
ItemID.HeroItem.Vigour_Weapon_2.5,1983,0
ItemID.HeroItem.Vigour_Weapon_3.1,1984,0
ItemID.HeroItem.Vigour_Weapon_3.2,1985,0
ItemID.HeroItem.Vigour_Weapon_3.3,1986,0
ItemID.HeroItem.Vigour_Weapon_3.4,1987,0
ItemID.HeroItem.Vigour_Weapon_3.5,1988,0
ItemID.HeroItem.Vigour_Weapon_4.1,1989,0
ItemID.HeroItem.Vigour_Weapon_4.2,1990,0
ItemID.HeroItem.Vigour_Weapon_4.3,1991,0
ItemID.HeroItem.Vigour_Weapon_4.4,1992,0
ItemID.HeroItem.Vigour_Weapon_4.5,1993,0
ItemID.HeroItem.VendorGear_Accessory_Necklace,1994,0
ItemID.HeroItem.VendorGear_Accessory_Ring_1,1995,0
ItemID.HeroItem.VendorGear_Accessory_Ring_2,1996,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Chest,1997,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Feet,1998,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Hands,1999,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Helm,2000,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Shoulders,2001,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Wrists,2002,0
ItemID.HeroItem.VendorGear_General_Agility_Back,2003,0
ItemID.HeroItem.VendorGear_General_Agility_Relic_1,2004,0
ItemID.HeroItem.VendorGear_General_Agility_Relic_2,2005,0
ItemID.HeroItem.VendorGear_General_Agility_Weapon,2006,0
ItemID.HeroItem.VendorGear_General_Intellect_Back,2007,0
ItemID.HeroItem.VendorGear_General_Intellect_Relic_1,2008,0
ItemID.HeroItem.VendorGear_General_Intellect_Relic_2,2009,0
ItemID.HeroItem.VendorGear_General_Intellect_Weapon,2010,0
ItemID.HeroItem.VendorGear_General_Strength_Back,2011,0
ItemID.HeroItem.VendorGear_General_Strength_Relic_1,2012,0
ItemID.HeroItem.VendorGear_General_Strength_Relic_2,2013,0
ItemID.HeroItem.VendorGear_General_Strength_Weapon,2014,0
ItemID.HeroItem.VendorGear_Leather_Agility_Chest,2015,0
ItemID.HeroItem.VendorGear_Leather_Agility_Feet,2016,0
ItemID.HeroItem.VendorGear_Leather_Agility_Hands,2017,0
ItemID.HeroItem.VendorGear_Leather_Agility_Helm,2018,0
ItemID.HeroItem.VendorGear_Leather_Agility_Shoulders,2019,0
ItemID.HeroItem.VendorGear_Leather_Agility_Wrists,2020,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Chest,2021,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Feet,2022,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Hands,2023,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Helm,2024,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Shoulders,2025,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Wrists,2026,0
ItemID.HeroItem.VendorGear_Leather_Strength_Chest,2027,0
ItemID.HeroItem.VendorGear_Leather_Strength_Feet,2028,0
ItemID.HeroItem.VendorGear_Leather_Strength_Hands,2029,0
ItemID.HeroItem.VendorGear_Leather_Strength_Helm,2030,0
ItemID.HeroItem.VendorGear_Leather_Strength_Shoulders,2031,0
ItemID.HeroItem.VendorGear_Leather_Strength_Wrists,2032,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Chest,2033,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Feet,2034,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Hands,2035,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Helm,2036,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Shoulders,2037,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Wrists,2038,0
ItemID.HeroItem.VendorGear_Plate_Strength_Chest,2039,0
ItemID.HeroItem.VendorGear_Plate_Strength_Feet,2040,0
ItemID.HeroItem.VendorGear_Plate_Strength_Hands,2041,0
ItemID.HeroItem.VendorGear_Plate_Strength_Helm,2042,0
ItemID.HeroItem.VendorGear_Plate_Strength_Shoulders,2043,0
ItemID.HeroItem.VendorGear_Plate_Strength_Wrists,2044,0
ItemID.HeroItem.Quickplay_Accessory_Necklace,2045,0
ItemID.HeroItem.Quickplay_Accessory_Ring_1,2046,0
ItemID.HeroItem.Quickplay_Accessory_Ring_2,2047,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Chest,2048,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Feet,2049,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Hands,2050,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Helm,2051,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Legs,2052,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Shoulders,2053,0
ItemID.HeroItem.Quickplay_Cloth_Intellect_Wrists,2054,0
ItemID.HeroItem.Quickplay_General_Agility_Back,2055,0
ItemID.HeroItem.Quickplay_General_Intellect_Back,2056,0
ItemID.HeroItem.Quickplay_General_Strength_Back,2057,0
ItemID.HeroItem.Quickplay_Leather_Agility_Chest,2058,0
ItemID.HeroItem.Quickplay_Leather_Agility_Feet,2059,0
ItemID.HeroItem.Quickplay_Leather_Agility_Hands,2060,0
ItemID.HeroItem.Quickplay_Leather_Agility_Helm,2061,0
ItemID.HeroItem.Quickplay_Leather_Agility_Legs,2062,0
ItemID.HeroItem.Quickplay_Leather_Agility_Shoulders,2063,0
ItemID.HeroItem.Quickplay_Leather_Agility_Wrists,2064,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Chest,2065,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Feet,2066,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Hands,2067,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Helm,2068,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Legs,2069,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Shoulders,2070,0
ItemID.HeroItem.Quickplay_Leather_Intellect_Wrists,2071,0
ItemID.HeroItem.Quickplay_Leather_Strength_Chest,2072,0
ItemID.HeroItem.Quickplay_Leather_Strength_Feet,2073,0
ItemID.HeroItem.Quickplay_Leather_Strength_Hands,2074,0
ItemID.HeroItem.Quickplay_Leather_Strength_Helm,2075,0
ItemID.HeroItem.Quickplay_Leather_Strength_Legs,2076,0
ItemID.HeroItem.Quickplay_Leather_Strength_Shoulders,2077,0
ItemID.HeroItem.Quickplay_Leather_Strength_Wrists,2078,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Chest,2079,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Feet,2080,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Hands,2081,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Helm,2082,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Legs,2083,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Shoulders,2084,0
ItemID.HeroItem.Quickplay_Plate_Intellect_Wrists,2085,0
ItemID.HeroItem.Quickplay_Plate_Strength_Chest,2086,0
ItemID.HeroItem.Quickplay_Plate_Strength_Feet,2087,0
ItemID.HeroItem.Quickplay_Plate_Strength_Hands,2088,0
ItemID.HeroItem.Quickplay_Plate_Strength_Helm,2089,0
ItemID.HeroItem.Quickplay_Plate_Strength_Legs,2090,0
ItemID.HeroItem.Quickplay_Plate_Strength_Shoulders,2091,0
ItemID.HeroItem.Quickplay_Plate_Strength_Wrists,2092,0
ItemID.HeroItem.VendorGear_Cloth_Intellect_Legs,2093,0
ItemID.HeroItem.VendorGear_Leather_Intellect_Legs,2094,0
ItemID.HeroItem.VendorGear_Leather_Strength_Legs,2095,0
ItemID.HeroItem.VendorGear_Plate_Intellect_Legs,2096,0
ItemID.HeroItem.VendorGear_Plate_Strength_Legs,2097,0
ItemID.SetBonus.Quickplay,2098,0
ItemID.Currency.CacheKeys,2099,0
ItemID.VisualCollection.Bowguy.AngelicHawk,2100,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank0,2101,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank0.Var0,2102,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank1,2103,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank1.Var0,2104,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank2,2105,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank2.Var0,2106,0
ItemID.VisualCollection.Ink.WeaponVoidMadnessT0,2107,0
ItemID.SDTAvailable,2108,0
ItemID.HeroItem.VendorGear_Leather_Agility_Legs,2109,0
ItemID.Progression.RankedLeagueLevel,2110,0
ItemID.VisualCollection.Bowguy.Default,2111,0
ItemID.VisualCollection.Bowguy.Default.Var0,2112,0
ItemID.VisualCollection.Firemage.Default.Var0,2113,0
ItemID.VisualCollection.Ink.Beastslayer1.Rank0.Var3,2114,0
ItemID.VisualCollection.Ink.Beastslayer1.Rank1.Var3,2115,0
ItemID.VisualCollection.Ink.Beastslayer1.Rank2.Var3,2116,0
ItemID.VisualCollection.Ink.Default.Var0,2117,0
ItemID.VisualCollection.Mara.Default.Var0,2118,0
ItemID.VisualCollection.Mara.Shadowblade1.Rank0.Var3,2119,0
ItemID.VisualCollection.Mara.Shadowblade1.Rank1.Var3,2120,0
ItemID.VisualCollection.Mara.Shadowblade1.Rank2.Var3,2121,0
ItemID.VisualCollection.Meiko.CmLeather1.Rank0.Var3,2122,0
ItemID.VisualCollection.Meiko.CmLeather1.Rank1.Var3,2123,0
ItemID.VisualCollection.Meiko.CmLeather1.Rank2.Var3,2124,0
ItemID.VisualCollection.Meiko.Default.Var0,2125,0
ItemID.VisualCollection.Mosse.Default.Var0,2126,0
ItemID.VisualCollection.Mosse.PtalMetal.Rank0.Var3,2127,0
ItemID.VisualCollection.Mosse.PtalMetal.Rank1.Var3,2128,0
ItemID.VisualCollection.Mosse.PtalMetal.Rank2.Var3,2129,0
ItemID.VisualCollection.Rime.ArcticOwl.Rank0.Var3,2130,0
ItemID.VisualCollection.Rime.ArcticOwl.Rank0.Var4,2131,0
ItemID.VisualCollection.Rime.ArcticOwl.Rank1.Var3,2132,0
ItemID.VisualCollection.Rime.ArcticOwl.Rank2.Var3,2133,0
ItemID.VisualCollection.Rime.Default.Var0,2134,0
ItemID.VisualCollection.Vigor.Default.Var0,2135,0
ItemID.VisualCollection.Vigor.DrPlate1.Rank0.Var3,2136,0
ItemID.VisualCollection.Vigor.DrPlate1.Rank1.Var3,2137,0
ItemID.VisualCollection.Vigor.DrPlate1.Rank2.Var3,2138,0
ItemID.VisualCollection.Warmaster.Default.Var0,2139,0
ItemID.VisualCollection.Warmaster.FkPlate.Rank0.Var3,2140,0
ItemID.VisualCollection.Warmaster.FkPlate.Rank1.Var3,2141,0
ItemID.VisualCollection.Warmaster.FkPlate.Rank2.Var3,2142,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank0.Var1,2143,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank0.Var2,2144,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank0.Var3,2145,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank1.Var1,2146,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank1.Var2,2147,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank1.Var3,2148,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank2.Var1,2149,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank2.Var2,2150,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank2.Var3,2151,0
ItemID.VisualCollection.Bowguy.WeaponArcaneTime,2152,0
ItemID.VisualCollection.Bowguy.WeaponFrostDragon,2153,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness,2154,0
ItemID.VisualCollection.Bowguy.WeaponWildNature,2155,0
ItemID.VisualCollection.Firemage.DragonStorm.Rank0.Var3,2156,0
ItemID.VisualCollection.Firemage.DragonStorm.Rank1.Var3,2157,0
ItemID.VisualCollection.Firemage.DragonStorm.Rank2.Var3,2158,0
ItemID.VisualCollection.Firemage.WeaponArcaneTime,2159,0
ItemID.VisualCollection.Firemage.WeaponFrostDragon,2160,0
ItemID.VisualCollection.Firemage.WeaponVoidMadness,2161,0
ItemID.VisualCollection.Firemage.WeaponWildNature,2162,0
ItemID.VisualCollection.Gunde.WeaponArcaneTime,2163,0
ItemID.VisualCollection.Gunde.WeaponBloodVampire,2164,0
ItemID.VisualCollection.Gunde.WeaponDwarvenFire,2165,0
ItemID.VisualCollection.Gunde.WeaponFrostDragon,2166,0
ItemID.VisualCollection.Ink.WeaponArcaneTime,2167,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire,2168,0
ItemID.VisualCollection.Ink.WeaponVoidMadnessT1,2169,0
ItemID.VisualCollection.Ink.WeaponVoidMadnessT2,2170,0
ItemID.VisualCollection.Ink.WeaponWildNature,2171,0
ItemID.VisualCollection.Mara.WeaponArcaneTime,2172,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire,2173,0
ItemID.VisualCollection.Mara.WeaponVoidMadness,2174,0
ItemID.VisualCollection.Mara.WeaponWildNature,2175,0
ItemID.VisualCollection.Meiko.WeaponArcaneTime,2176,0
ItemID.VisualCollection.Meiko.WeaponBloodVampire,2177,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire,2178,0
ItemID.VisualCollection.Meiko.WeaponFrostDragon,2179,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire,2180,0
ItemID.VisualCollection.Mosse.WeaponDwarvenFire,2181,0
ItemID.VisualCollection.Mosse.WeaponHolyLight,2182,0
ItemID.VisualCollection.Mosse.WeaponWildNature,2183,0
ItemID.VisualCollection.Rime.WeaponArcaneTime,2184,0
ItemID.VisualCollection.Rime.WeaponFrostDragon,2185,0
ItemID.VisualCollection.Rime.WeaponVoidMadness,2186,0
ItemID.VisualCollection.Rime.WeaponWildNature,2187,0
ItemID.VisualCollection.Vigor.WeaponBloodVampire,2188,0
ItemID.VisualCollection.Vigor.WeaponDwarvenFire,2189,0
ItemID.VisualCollection.Vigor.WeaponHolyLight,2190,0
ItemID.VisualCollection.Vigor.WeaponWildNature,2191,0
ItemID.VisualCollection.Warmaster.WeaponArcaneTime,2192,0
ItemID.VisualCollection.Warmaster.WeaponBloodVampire,2193,0
ItemID.VisualCollection.Warmaster.WeaponDwarvenFire,2194,0
ItemID.VisualCollection.Warmaster.WeaponFrostDragon,2195,0
ItemID.VisualCollection.Warmaster.WeaponHellfire,2196,0
ItemID.VisualCollection.Warmaster.WeaponUndead,2197,0
ItemID.SDTAvailable.Weapon90,2198,0
ItemID.SDTAvailable.Weapon210,2199,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank0,2200,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank0.Var0,2201,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank1,2202,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank1.Var0,2203,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank1.Var1,2204,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank2,2205,0
ItemID.VisualCollection.Bowguy.WeaponVoidMadness.Rank2.Var0,2206,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire.Rank0,2207,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire.Rank0.Var0,2208,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire.Rank1,2209,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire.Rank1.Var0,2210,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire.Rank2,2211,0
ItemID.VisualCollection.Ink.WeaponDwarvenFire.Rank2.Var0,2212,0
ItemID.VisualCollection.Ink.WeaponVoidMadness,2213,0
ItemID.VisualCollection.Ink.WeaponVoidMadness.Rank0,2214,0
ItemID.VisualCollection.Ink.WeaponVoidMadness.Rank0.Var0,2215,0
ItemID.VisualCollection.Ink.WeaponVoidMadness.Rank1,2216,0
ItemID.VisualCollection.Ink.WeaponVoidMadness.Rank1.Var0,2217,0
ItemID.VisualCollection.Ink.WeaponVoidMadness.Rank2,2218,0
ItemID.VisualCollection.Ink.WeaponVoidMadness.Rank2.Var0,2219,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire.Rank0,2220,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire.Rank0.Var0,2221,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire.Rank1,2222,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire.Rank1.Var0,2223,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire.Rank2,2224,0
ItemID.VisualCollection.Mara.WeaponDwarvenFire.Rank2.Var0,2225,0
ItemID.VisualCollection.Mara.WeaponVoidMadness.Rank0,2226,0
ItemID.VisualCollection.Mara.WeaponVoidMadness.Rank0.Var0,2227,0
ItemID.VisualCollection.Mara.WeaponVoidMadness.Rank1,2228,0
ItemID.VisualCollection.Mara.WeaponVoidMadness.Rank1.Var0,2229,0
ItemID.VisualCollection.Mara.WeaponVoidMadness.Rank2,2230,0
ItemID.VisualCollection.Mara.WeaponVoidMadness.Rank2.Var0,2231,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire.Rank0,2232,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire.Rank0.Var0,2233,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire.Rank1,2234,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire.Rank1.Var0,2235,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire.Rank2,2236,0
ItemID.VisualCollection.Meiko.WeaponDwarvenFire.Rank2.Var0,2237,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire.Rank0,2238,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire.Rank0.Var0,2239,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire.Rank1,2240,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire.Rank1.Var0,2241,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire.Rank2,2242,0
ItemID.VisualCollection.Mosse.WeaponBloodVampire.Rank2.Var0,2243,0
ItemID.VisualCollection.Mosse.WeaponDwarvenFire.Rank0,2244,0
ItemID.VisualCollection.Mosse.WeaponDwarvenFire.Rank0.Var0,2245,0
ItemID.VisualCollection.Mosse.WeaponDwarvenFire.Rank1,2246,0
ItemID.VisualCollection.Mosse.WeaponDwarvenFire.Rank1.Var0,2247,0
ItemID.VisualCollection.Mosse.WeaponDwarvenFire.Rank2,2248,0
