name,value
UC_BossBaptist.AutoAttack.StrengthCoefficient, 1.50  
UC_BossBaptist.AutoAttack.Spread, 0.4
UC_BossBaptist.AutoAttack.MinCooldown, 2.5
UC_BossBaptist.AutoAttack.MaxCooldown, 2.5
UC_BossBaptist.AutoAttack.MaxRange, 500.0 
UC_BossBaptist.AutoAttack.ResourceGain, 2.0 
UC_BossBaptist.CastedPushBack.InitialMinCooldown, 20.0
UC_BossBaptist.CastedPushBack.InitialMaxCooldown, 20.0
UC_BossBaptist.CastedPushBack.MinCooldown, 30.0
UC_BossBaptist.CastedPushBack.MaxCooldown, 30.0
UC_BossBaptist.CastedPushBack.MinCancelCooldown, 10.0
UC_BossBaptist.CastedPushBack.MaxCancelCooldown, 10.0
UC_BossBaptist.CastedPushBack.CastTime, 5.0
UC_BossBaptist.CastedPushBack.Radius, 2000.0
UC_BossBaptist.CastedPushBack.KnockbackMultiplier, 6.0
UC_BossBaptist.CastedPushBack.KnockbackZValue, 200.0
UC_BossBaptist.CastedPushBack.IntellectCoefficient, 4.00
UC_BossBaptist.CastedPushBack.Spread, 0.4
UC_BossBaptist.CircleDebuff.InitialMinCooldown, 15.0
UC_BossBaptist.CircleDebuff.InitialMaxCooldown, 15.0
UC_BossBaptist.CircleDebuff.MinCooldown, 35.0
UC_BossBaptist.CircleDebuff.MaxCooldown, 35.0
UC_BossBaptist.CircleDebuff.MinCancelCooldown, 10.0
UC_BossBaptist.CircleDebuff.MaxCancelCooldown, 10.0 
UC_BossBaptist.CircleDebuff.Duration, 5.0
UC_BossBaptist.CircleDebuff.DebuffDotIntCoefficient, 0.75
UC_BossBaptist.CircleDebuff.DebuffTickInterval, 1.0 
UC_BossBaptist.CircleDebuff.DebuffRadius, 200.0
UC_BossBaptist.CircleDebuff.GroundRadius, 200.0
UC_BossBaptist.CircleDebuff.WaveMinSpawnTime, 3.0
UC_BossBaptist.CircleDebuff.WaveMaxSpawnTime, 7.0
UC_BossBaptist.CircleDebuff.WaveIntCoefficient, 1.0
UC_BossBaptist.CircleDebuff.WaveDamageSpread, 0.4
UC_BossBaptist.CircleDebuff.WavePulseRate, 1.0
UC_BossBaptist.CircleDebuff.WaveRadius, 125.0
UC_BossBaptist.CircleDebuff.MaxRange, 3000.0
UC_BossBaptist.CircleDebuff.WaveGrowthMultiplier, 5.0
UC_BossBaptist.CircleDebuff.IncreaseDamageTakenDebuffPercentage, 1.2
UC_BossBaptist.CircleDebuff.IncreaseDamageTakenDebuffDuration, 30.0
UC_BossBaptist.CircleDebuff.PhaseChangeHealthPercentage, 0.5
UC_BossBaptist.CircleDebuff.WaveLifeTime, 10.0 
UC_BossBaptist.CircleDebuff.WaveReleaseTime, 0.035  ; This is a percentage of the WaveLifeTime that defines how much time during its lifetime the wave is NOT expanding  
UC_BossBaptist.CircleDebuff.ProjectileSpeed, 200.0
UC_BossBaptist.CircleDebuff.ProjectileRadius, 125.0
UC_BossBaptist.HighestThreatSplitDamageDot.InitialMinCooldown, 30.0
UC_BossBaptist.HighestThreatSplitDamageDot.InitialMaxCooldown, 30.0
UC_BossBaptist.HighestThreatSplitDamageDot.MinCooldown, 40.0
UC_BossBaptist.HighestThreatSplitDamageDot.MaxCooldown, 40.0
UC_BossBaptist.HighestThreatSplitDamageDot.MinCancelCooldown, 10.0
UC_BossBaptist.HighestThreatSplitDamageDot.MaxCancelCooldown, 10.0
UC_BossBaptist.HighestThreatSplitDamageDot.CastTime, 2.0
UC_BossBaptist.HighestThreatSplitDamageDot.IntellectCoefficient, 1.00 
UC_BossBaptist.HighestThreatSplitDamageDot.Spread, 0.4
UC_BossBaptist.HighestThreatSplitDamageDot.DotTickInterval, 1.0
UC_BossBaptist.HighestThreatSplitDamageDot.DotDuration, 10.15
UC_BossBaptist.HighestThreatSplitDamageDot.Radius, 5000.0
UC_CadavrianCrusader.AutoAttack.StrengthCoefficient, 1.92
UC_CadavrianCrusader.AutoAttack.Cooldown, 2.4
UC_CadavrianCrusader.AutoAttack.MaxRange, 500.0
UC_CadavrianCrusader.ChanneledAOE.StrengthCoefficient, 1.92
UC_CadavrianCrusader.ChanneledAOE.CastingDuration, 1.5
UC_CadavrianCrusader.ChanneledAOE.ChannelingDuration, 5.15
UC_CadavrianCrusader.ChanneledAOE.ChannelingTickInterval, 0.5
UC_CadavrianCrusader.ChanneledAOE.AOERadius, 500.0
UC_CadavrianCrusader.ChanneledAOE.FollowTargetMaxRange, 5000.0
UC_CadavrianCrusader.ChanneledAOE.FollowDistanceProximity, 150.0
UC_CadavrianCrusader.ChanneledAOE.InitialMinCooldown, 12.0
UC_CadavrianCrusader.ChanneledAOE.InitialMaxCooldown, 20.0
UC_CadavrianCrusader.ChanneledAOE.Cooldown, 30.0
UC_CadavrianCrusader.ChanneledAOE.CCcooldown, 12.0
UC_CadavrianCrusader.ChanneledAOE.DifficultyUnlocked, 5.0
UC_CadavrianCrusader.Charge.StrengthCoefficient, 7.53
UC_CadavrianCrusader.Charge.CastingDuration, 1.5
UC_CadavrianCrusader.Charge.Distance, 2000.0
UC_CadavrianCrusader.Charge.Radius, 200
UC_CadavrianCrusader.Charge.Speed, 5000
UC_CadavrianCrusader.Charge.StunDuration, 2.0
UC_CadavrianCrusader.Charge.AbilityPadding, 8.0
UC_CadavrianCrusader.Charge.InitialMinCooldown, 12.0
UC_CadavrianCrusader.Charge.InitialMaxCooldown, 20.0
UC_CadavrianCrusader.Charge.Cooldown, 20.0
UC_CadavrianCrusader.Charge.CCcooldown, 12.0
UC_CadavrianCrusader.Charge.BleedDebuff.Duration, 6.0
UC_CadavrianCrusader.Charge.BleedDebuff.StrengthCoefficient, 0.5
UC_CadavrianCrusader.Charge.BleedDebuff.Period, 1.00
UC_RottenWretchHands.AutoAttackMelee.StrengthCoefficient, 1.00
UC_RottenWretchHands.AutoAttackMelee.Spread, 0.2
UC_RottenWretchHands.AutoAttackMelee.MaxRange, 500.0
UC_RottenWretchHands.AutoAttackMelee.MinCooldown, 1.8
UC_RottenWretchHands.AutoAttackMelee.MaxCooldown, 1.8
UC_RottenWretchHands.PassiveAOEPools.SpawnHealthThreshold, 0.50 ; 33% of max health lost before spawning the pool 
UC_RottenWretchHands.PassiveAOEPools.SpawnTargetRadius, 5000 ; Distance it finds a random enemy to spawn under
UC_RottenWretchHands.PassiveAOEPools.Pool.Radius, 200.0
UC_RottenWretchHands.PassiveAOEPools.Pool.LifeSpan, 30.0 ; Seconds the pool remains on the ground 
UC_RottenWretchHands.PassiveAOEPools.Pool.BossLifeSpan, 30.0 ; Seconds the pool remains on the ground if the pool was spawned in a boss fight.
UC_RottenWretchHands.PassiveAOEPools.Pool.BaseDamage, 20.0
UC_RottenWretchHands.PassiveAOEPools.Pool.IntellectCoefficientPerTick, 1.50
UC_RottenWretchHands.PassiveAOEPools.Pool.Spread, 0.2
UC_RottenWretchHands.PassiveAOEPools.Pool.Period, 1.5
UC_RottenWretchHands.PassiveAOEPools.Pool.DamageUpgrage.DifficultyUnlocked, 0.0
UC_RottenWretchHands.PassiveAOEPools.Pool.DamageUpgrage.DamageMultiplier, 1.0
UC_CadavrianDeathPriest.AutoAttackMelee.StrengthCoefficient, 1.00
UC_CadavrianDeathPriest.AutoAttackMelee.Spread, 0.4
UC_CadavrianDeathPriest.AutoAttackMelee.MinCooldown, 2.0
UC_CadavrianDeathPriest.AutoAttackMelee.MaxCooldown, 2.0
UC_CadavrianDeathPriest.AutoAttackMelee.MaxRange, 500.0 
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.IntellectCoefficient, 2.5
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.HasteBuffPercentage, 2.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.InitialMinCooldown, 10.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.InitialMaxCooldown, 15.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.MinCooldown, 30.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.MaxCooldown, 35.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.MinCancelCooldown, 0.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.MaxCancelCooldown, 0.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.MaxRange, 1000.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.Radius, 500.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.CastTime, 1.0
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.ChannelDuration, 8.15
UC_CadavrianDeathPriest.ChannelMultiTargetHeal.TickInterval, 1.0
UC_CadavrianDeathPriest.TwoTargetDot.IntellectCoefficient, 0.50
UC_CadavrianDeathPriest.TwoTargetDot.AoeIntellectCoefficient, 2.5
UC_CadavrianDeathPriest.TwoTargetDot.AoeDamageSpread, 0.4
UC_CadavrianDeathPriest.TwoTargetDot.InitialMinCooldown, 10.0
UC_CadavrianDeathPriest.TwoTargetDot.InitialMaxCooldown, 15.0
UC_CadavrianDeathPriest.TwoTargetDot.MinCooldown, 18.0
UC_CadavrianDeathPriest.TwoTargetDot.MaxCooldown, 22.0
UC_CadavrianDeathPriest.TwoTargetDot.MinCancelCooldown, 0.0
UC_CadavrianDeathPriest.TwoTargetDot.MaxCancelCooldown, 0.0
UC_CadavrianDeathPriest.TwoTargetDot.Duration, 12.0
UC_CadavrianDeathPriest.TwoTargetDot.TickInterval, 1.0
UC_CadavrianDeathPriest.TwoTargetDot.MaxRange, 1000.0
UC_CadavrianDeathPriest.TwoTargetDot.MaxTargets, 2.0
UC_CadavrianDeathPriest.TwoTargetDot.Radius, 300.0
UC_CadavrianDeathPriest.HighThreatChannel.IntellectCoefficient, 2.5
UC_CadavrianDeathPriest.HighThreatChannel.InitialMinCooldown, 8.0
UC_CadavrianDeathPriest.HighThreatChannel.InitialMaxCooldown, 12.0
UC_CadavrianDeathPriest.HighThreatChannel.MinCooldown, 10.0
UC_CadavrianDeathPriest.HighThreatChannel.MaxCooldown, 15.0
UC_CadavrianDeathPriest.HighThreatChannel.MinCancelCooldown, 5.0
UC_CadavrianDeathPriest.HighThreatChannel.MaxCancelCooldown, 5.0
UC_CadavrianDeathPriest.HighThreatChannel.ChannelDuration, 5.0
UC_CadavrianDeathPriest.HighThreatChannel.ChannelTickInterval, 1.0
UC_CadavrianDeathPriest.HighThreatChannel.MaxRange, 1000.0 
UC_CadavrianSharpshooter.AutoAttackRanged.StrengthCoefficient, 1.00
UC_CadavrianSharpshooter.AutoAttackRanged.Spread, 0.4
UC_CadavrianSharpshooter.AutoAttackRanged.MinCooldown, 1.5
UC_CadavrianSharpshooter.AutoAttackRanged.MaxCooldown, 1.5
UC_CadavrianSharpshooter.AutoAttackRanged.MaxRange, 3000.0
UC_CadavrianSharpshooter.AimedShot.ImpactStrenghtCoefficient, 5.0 
UC_CadavrianSharpshooter.AimedShot.ImpactSpread, 0.4
UC_CadavrianSharpshooter.AimedShot.DotStrengthCoefficient, 8.0
UC_CadavrianSharpshooter.AimedShot.DotDuration, 5.15
UC_CadavrianSharpshooter.AimedShot.DotTickInterval, 1.0
UC_CadavrianSharpshooter.AimedShot.InitialMinCooldown, 10.0
UC_CadavrianSharpshooter.AimedShot.InitialMaxCooldown, 12.0
UC_CadavrianSharpshooter.AimedShot.MinCooldown, 30.0
UC_CadavrianSharpshooter.AimedShot.MaxCooldown, 35.0
UC_CadavrianSharpshooter.AimedShot.MinCancelCooldown, 20.0
UC_CadavrianSharpshooter.AimedShot.MaxCancelCooldown, 20.0
UC_CadavrianSharpshooter.AimedShot.MaxRange, 3000.0
UC_CadavrianSharpshooter.AimedShot.CastTime, 3.0
UC_CadavrianSharpshooter.Shadowmeld.InitialMinCooldown, 10.0
UC_CadavrianSharpshooter.Shadowmeld.InitialMaxCooldown, 10.0
UC_CadavrianSharpshooter.Shadowmeld.MinCooldown, 30.0
UC_CadavrianSharpshooter.Shadowmeld.MaxCoodlwon, 30.0
UC_CadavrianSharpshooter.Shadowmeld.MinCancelCooldown, 0.0
UC_CadavrianSharpshooter.Shadowmeld.MaxCancelCooldown, 0.0
UC_CadavrianSharpshooter.Shadowmeld.Duration, 2.0
UC_CadavrianSharpshooter.Shadowmeld.MinSearchRange, 2000.0
UC_CadavrianSharpshooter.Shadowmeld.MaxSearchRange, 2050.0
UC_CadavrianSharpshooter.Shadowmeld.CastTime, 1.5
UC_UndyingGuardian.AutoAttack.StrengthCoefficient, 1.00
UC_UndyingGuardian.AutoAttack.Spread, 0.4
UC_UndyingGuardian.AutoAttack.MinCooldown, 3.0
UC_UndyingGuardian.AutoAttack.MaxCooldown, 3.0
UC_UndyingGuardian.AutoAttack.MaxRange, 500.0
UC_UndyingGuardian.CastedAoeRoot.InitialMinCooldown, 10.0
UC_UndyingGuardian.CastedAoeRoot.InitialMaxCooldown, 15.0
UC_UndyingGuardian.CastedAoeRoot.MinCooldown, 15.0
UC_UndyingGuardian.CastedAoeRoot.MaxCooldown, 25.0
UC_UndyingGuardian.CastedAoeRoot.MinCancelCooldown, 0.0
UC_UndyingGuardian.CastedAoeRoot.MaxCancelCooldown, 0.0
UC_UndyingGuardian.CastedAoeRoot.CastTime, 3.0
UC_UndyingGuardian.CastedAoeRoot.Duration, 5.0
UC_UndyingGuardian.CastedAoeRoot.MaxRange, 500.0 
UC_UndyingGuardian.CastedAoeRoot.Radius, 600.0
UC_UndyingGuardian.AoeFear.InitialMinCooldown, 15.0
UC_UndyingGuardian.AoeFear.InitialMaxCooldown, 25.0
UC_UndyingGuardian.AoeFear.MinCooldown, 20.0
UC_UndyingGuardian.AoeFear.MaxCooldown, 30.0
UC_UndyingGuardian.AoeFear.MinCancelCooldown, 0.0
UC_UndyingGuardian.AoeFear.MaxCancelCooldown, 0.0
UC_UndyingGuardian.AoeFear.Radius, 500.0
UC_UndyingGuardian.AoeFear.CastTime, 2.0
UC_UndyingGuardian.AoeFear.Duration, 5.0
UC_EvilSpirit.AutoAttackMelee.StrengthCoefficient, 0.58
UC_EvilSpirit.AutoAttackMelee.MaxRange, 300.0
UC_EvilSpirit.AutoAttackMelee.Cooldown, 1.50
UC_EvilSpirit.PassiveFixate.ActivationHealthThreshold, 0.50 ; activated when at less than 50% health
UC_EvilSpirit.PassiveFixate.FixateTime, 99999
UC_EvilSpirit.PassiveFixate.Buff.AdditionalHaste, 0.5
UC_EvilSpirit.PassiveFixate.Buff.AdditionalLifeSteal, 0.5
UC_EvilSpirit.PassiveFixate.Buff.MoveSpeedBonus, 1.2 ; 20% increased movespeed
UC_CadavrianMonk.AutoAttackMelee.StrengthCoefficient, 1.00
UC_CadavrianMonk.AutoAttackMelee.Spread, 0.4
UC_CadavrianMonk.AutoAttackMelee.MaxRange, 500.0
UC_CadavrianMonk.AutoAttackMelee.MinCooldown, 1.5
UC_CadavrianMonk.AutoAttackMelee.MaxCooldown, 1.5
UC_CadavrianMonk.TankFrontalConeAOE.StrengthCoefficient, 2.00
UC_CadavrianMonk.TankFrontalConeAOE.Spread, 0.40
UC_CadavrianMonk.TankFrontalConeAOE.CastingDuration, 2.00
UC_CadavrianMonk.TankFrontalConeAOE.ConeRange, 500.0
UC_CadavrianMonk.TankFrontalConeAOE.ConeDegree, 90.0
UC_CadavrianMonk.TankFrontalConeAOE.InitialMinCooldown, 12.0
UC_CadavrianMonk.TankFrontalConeAOE.InitialMaxCooldown, 12.0
UC_CadavrianMonk.TankFrontalConeAOE.MinCooldown, 24.0
UC_CadavrianMonk.TankFrontalConeAOE.MaxCooldown, 24.0
UC_CadavrianMonk.DeathBurstAOE.StrengthCoefficient, 2.0
UC_CadavrianMonk.DeathBurstAOE.Spread, 0.4
UC_CadavrianMonk.DeathBurstAOE.ExplosionRadius, 700.0
UC_CadavrianMonk.DeathBurstAOE.DelaySeconds, 3.0 ; explode after this many seconds
UC_CadavrianMonk.DeathBurstAOE.DifficultyUnlocked, 0.0
UC_RotBringer.AutoAttackMelee.StrengthCoefficient, 1.00
UC_RotBringer.AutoAttackMelee.Spread, 0.4
UC_RotBringer.AutoAttackMelee.MaxRange, 200.0
UC_RotBringer.AutoAttackMelee.MinCooldown, 1.5
UC_RotBringer.AutoAttackMelee.MaxCooldown, 1.5
UC_RotBringer.SpreadingAoeDot.InitalMinCooldown, 10.0 
UC_RotBringer.SpreadingAoeDot.InitialMaxCooldown, 15.0
UC_RotBringer.SpreadingAoeDot.MinCooldown, 20.0
UC_RotBringer.SpreadingAoeDot.MaxCooldown, 20.0
UC_RotBringer.SpreadingAoeDot.Duration, 10.0
UC_RotBringer.SpreadingAoeDot.TickInterval, 1.0
UC_RotBringer.SpreadingAoeDot.IntellectCoefficient, 1.00
UC_RotBringer.SpreadingAoeDot.MaxRange, 15000.0
UC_RotBringer.SpreadingAoeDot.AoeCircleRadius, 200.0 
UC_RotBringer.SpreadingAoeDot.CastTime, 2.0 
UC_RotBringer.SpreadingAoeDot.Debuff.OnExpireInstantDamage.IntellectCoefficient, 0.5 
UC_RotBringer.SpreadingAoeDot.Debuff.Pool.Radius, 200.0
UC_RotBringer.SpreadingAoeDot.Debuff.Pool.LifeSpan, 60.0 ; Seconds the pool remains on the ground
UC_RotBringer.SpreadingAoeDot.Debuff.Pool.IntellectCoefficientPerTick, 3.00
UC_RotBringer.SpreadingAoeDot.Debuff.Pool.Spread, 0.4
UC_RotBringer.SpreadingAoeDot.Debuff.Pool.Period, 1.0
UC_RotBringer.MagicProjectile.InitalMinCooldown, 15.0
UC_RotBringer.MagicProjectile.InitialMaxCooldown, 20.0
UC_RotBringer.MagicProjectile.MinCancelCooldown, 35.0
UC_RotBringer.MagicProjectile.MaxCancelCooldown, 35.0
UC_RotBringer.MagicProjectile.MinCooldown, 30.0
UC_RotBringer.MagicProjectile.MaxCooldown, 40.0
UC_RotBringer.MagicProjectile.MaxRange, 3000.0
UC_RotBringer.MagicProjectile.IntellectCoefficient, 2.00
UC_RotBringer.MagicProjectile.Spread, 0.4
UC_RotBringer.MagicProjectile.CastingDuration, 3.0 
UC_ConvertedSoldier.AutoAttack.StrengthCoefficient, 1.00
UC_ConvertedSoldier.AutoAttack.Spread, 0.40
UC_ConvertedSoldier.AutoAttack.MinCooldown, 2.0
UC_ConvertedSoldier.AutoAttack.MaxCooldown, 2.0
UC_ConvertedSoldier.AutoAttack.MaxRange, 500.0
UC_CadavrianArbalist.AutoAttack.StrengthCoefficient, 1.00
UC_CadavrianArbalist.AutoAttack.Spread, 0.4
UC_CadavrianArbalist.AutoAttack.MinCooldown, 2.0
UC_CadavrianArbalist.AutoAttack.MaxCooldown, 2.0
UC_CadavrianArbalist.AutoAttack.MaxRange, 3000.0
UC_CadavrianArbalist.RangedSlow.CastTime, 2.0
UC_CadavrianArbalist.RangedSlow.InitialMinCooldown, 12.0
UC_CadavrianArbalist.RangedSlow.InitialMaxCooldown, 15.0
UC_CadavrianArbalist.RangedSlow.MinCooldown, 12.0
UC_CadavrianArbalist.RangedSlow.MaxCooldown, 15.0
UC_CadavrianArbalist.RangedSlow.MinCancelCooldown, 0.0
UC_CadavrianArbalist.RangedSlow.MaxCancelCooldown, 0.0
UC_CadavrianArbalist.RangedSlow.MaxRange, 3000.0
UC_CadavrianArbalist.RangedSlow.MovementSpeedMultiplier, 0.7 
UC_CadavrianArbalist.RangedSlow.SlowDuration, 5.0
UB_Crusader.MeleeAutoAttack.StrengthCoefficient, 1.0
UB_Crusader.MeleeAutoAttack.Spread, 0.4
UB_Crusader.MeleeAutoAttack.MaxRange, 500.0
UB_Crusader.MeleeAutoAttack.MinCooldown, 3.0
UB_Crusader.MeleeAutoAttack.MaxCooldown, 3.0
UB_Crusader.CastedHighestThreatDot.CastTime, 1.0
UB_Crusader.CastedHighestThreatDot.MaxRange, 500.0
UB_Crusader.CastedHighestThreatDot.Duration, 10.0
UB_Crusader.CastedHighestThreatDot.StrengthCoefficient, 0.5
UB_Crusader.CastedHighestThreatDot.Spread, 0.4
UB_Crusader.CastedHighestThreatDot.TickInterval, 1.0
UB_Crusader.CastedHighestThreatDot.InitialMinCooldown, 8.0
UB_Crusader.CastedHighestThreatDot.InitialMaxCooldown, 12.0
UB_Crusader.CastedHighestThreatDot.MinCooldown, 15.0
UB_Crusader.CastedHighestThreatDot.MaxCooldown, 15.0
UB_Crusader.CastedHighestThreatAoe.CastTime, 1.0
UB_Crusader.CastedHighestThreatAoe.StrengthCoefficient, 2.5
UB_Crusader.CastedHighestThreatAoe.Spread, 0.4
UB_Crusader.CastedHighestThreatAoe.InitialMinCooldown, 4.0
UB_Crusader.CastedHighestThreatAoe.InitialMaxCooldown, 6.0
UB_Crusader.CastedHighestThreatAoe.MinCooldown, 12.0
UB_Crusader.CastedHighestThreatAoe.MaxCooldown, 12.0
UB_Crusader.CastedHighestThreatAoe.MinRange, 0.0
UB_Crusader.CastedHighestThreatAoe.MaxRange, 500.0
UB_Crusader.CastedHighestThreatAoe.Width, 100.0
UB_CadavrianBannerman.ChargeFurthestTargetAoe.StrengthCoefficient, 2.0
UB_CadavrianBannerman.ChargeFurthestTargetAoe.DamageSpread, 0.4
UB_CadavrianBannerman.ChargeFurthestTargetAoe.AoeIntellectCoefficient, 0.5
UB_CadavrianBannerman.ChargeFurthestTargetAoe.AoeDamageSpread, 0.4
UB_CadavrianBannerman.ChargeFurthestTargetAoe.Duration, 10
UB_CadavrianBannerman.ChargeFurthestTargetAoe.ChargeDuration, 0.5
UB_CadavrianBannerman.ChargeFurthestTargetAoe.InitalMinCooldown, 30
UB_CadavrianBannerman.ChargeFurthestTargetAoe.InitalMaxCooldown, 30
UB_CadavrianBannerman.ChargeFurthestTargetAoe.SuccedingMinCooldown, 45
UB_CadavrianBannerman.ChargeFurthestTargetAoe.SuccedingMaxCooldown, 45
UB_CadavrianBannerman.ChargeFurthestTargetAoe.MaxRange, 3000
UB_CadavrianBannerman.ChargeFurthestTargetAoe.MinRange, 1500
UB_CadavrianBannerman.ChargeFurthestTargetAoe.AoePathWidth, 250
UB_CadavrianBannerman.ChargeFurthestTargetAoe.TickInterval, 1
UB_CadavrianBannerman.CastedHighestThreatAoe.CastDuration, 2.0
UB_CadavrianBannerman.CastedHighestThreatAoe.MaxRange, 500
UB_CadavrianBannerman.CastedHighestThreatAoe.Radius, 300
UB_CadavrianBannerman.CastedHighestThreatAoe.StrengthCoefficient, 2.0
UB_CadavrianBannerman.CastedHighestThreatAoe.Spread, 0.4
UB_CadavrianBannerman.CastedHighestThreatAoe.InitalMinCooldown, 15
UB_CadavrianBannerman.CastedHighestThreatAoe.InitalMaxCooldown, 15
UB_CadavrianBannerman.CastedHighestThreatAoe.SuccedingMinCooldown, 20
UB_CadavrianBannerman.CastedHighestThreatAoe.SuccedingMaxCooldown, 20
UB_ShadowboundPhalanx.MeleeAutoAttack.StrengthCoefficient, 1.0
UB_ShadowboundPhalanx.MeleeAutoAttack.Spread, 0.4
UB_ShadowboundPhalanx.MeleeAutoAttack.MaxRange, 500.0
UB_ShadowboundPhalanx.MeleeAutoAttack.MinCooldown, 2.2
UB_ShadowboundPhalanx.MeleeAutoAttack.MaxCooldown, 2.2
UB_Healer.MeleeAutoAttack.StrengthCoefficient, 1.0
UB_Healer.MeleeAutoAttack.Spread, 0.4
UB_Healer.MeleeAutoAttack.MaxRange, 500.0
UB_Healer.MeleeAutoAttack.MinCooldown, 2.0
UB_Healer.MeleeAutoAttack.MaxCooldown, 2.0
UB_Healer.CastedAoeHeal.CastTime, 3.0
UB_Healer.CastedAoeHeal.Duration, 10.0
UB_Healer.CastedAoeHeal.MaxRange, 1000.0
UB_Healer.CastedAoeHeal.HealAmount, 0.02 	; Percentage of maximum health
UB_Healer.CastedAoeHeal.TickInterval, 1.0
UB_Healer.CastedAoeHeal.InitialMinCooldown, 20.0
UB_Healer.CastedAoeHeal.InitialMaxCooldown, 20.0
UB_Healer.CastedAoeHeal.MinCooldown, 40.0 
UB_Healer.CastedAoeHeal.MaxCooldown, 40.0
UB_Healer.CastedReducedDamageAoe.CastTime, 2.0
UB_Healer.CastedReducedDamageAoe.Duration, 5.0
UB_Healer.CastedReducedDamageAoe.DamageReduction, 0.75	; 0.75 is 25%
UB_Healer.CastedReducedDamageAoe.MaxRange, 1000.0
UB_Healer.CastedReducedDamageAoe.InitialMinCooldown, 10.0
UB_Healer.CastedReducedDamageAoe.InitialMaxCooldown, 10.0
UB_Healer.CastedReducedDamageAoe.MinCooldown, 25.0 
UB_Healer.CastedReducedDamageAoe.MaxCooldown, 25.0
UB_BossWarMachine.MeleeRangeAoeExplosion.StrengthCoefficient, 3.00
UB_BossWarMachine.MeleeRangeAoeExplosion.Spread, 0.4 
UB_BossWarMachine.MeleeRangeAoeExplosion.DamageRange, 10000 
UB_BossWarMachine.MeleeRangeAoeExplosion.CastingDuration, 2.0 
UB_BossWarMachine.MeleeRangeAoeExplosion.TickInterval, 1.0 
UB_BossWarMachine.BonusStackDot.DotStrengthCoefficientPerTick, 0.1
UB_BossWarMachine.BonusStackDot.DotSpread, 0.4
UB_BossWarMachine.BonusStackDot.DotTickInterval, 1.0
UB_BossWarMachine.BonusStackDot.DotDuration, 10.0
UB_BossWarMachine.AoeCones.InitialMinCooldown, 13.0
UB_BossWarMachine.AoeCones.InitialMaxCooldown, 16.0
UB_BossWarMachine.AoeCones.MinCooldown, 30.0
UB_BossWarMachine.AoeCones.MaxCooldown, 38.0
UB_BossWarMachine.AoeCones.StrengthCoefficient, 2.00  
UB_BossWarMachine.AoeCones.Spread, 0.4  
UB_BossWarMachine.AoeCones.ConeAngle, 35.0 ;					Represents the angle of each pizza-cone
UB_BossWarMachine.AoeCones.ConeLength, 6000.0
UB_BossWarMachine.AoeCones.SideConeRotationDegrees, 45.0 ;		This is the rotation of the left and right pizza-cones offset from the middle one. 45 means the side slices would be +/- 45 degrees offsetted from the middle (mid = straight out from the boss towards the middle of arena)
UB_BossWarMachine.AoeCones.ConeActivationDelay, 1.5 ;			Time from it indicates the area until first instance of damage is taken
UB_BossWarMachine.MassAoeDot.InitialMinCooldown, 20	
UB_BossWarMachine.MassAoeDot.InitialMaxCooldown, 20	
UB_BossWarMachine.MassAoeDot.MinCooldown, 10.0	
UB_BossWarMachine.MassAoeDot.MaxCooldown, 10.0	
UB_BossWarMachine.MassAoeDot.Radius, 10000.0	
UB_BossWarMachine.MassAoeDot.MinTargets, 4.0
UB_BossWarMachine.MassAoeDot.MaxTargets, 4.0
UB_BossWarMachine.MassAoeDot.DotStrengthCoefficientPerTick, 0.1
UB_BossWarMachine.MassAoeDot.DotSpread, 0.4	
UB_BossWarMachine.MassAoeDot.DotTickInterval, 2.0
UB_BossWarMachine.SpawnHealingMinion.InitialMinCooldown, 27.0	
UB_BossWarMachine.SpawnHealingMinion.InitialMaxCooldown, 32.0	
UB_BossWarMachine.SpawnHealingMinion.MinCooldown, 30.0	
UB_BossWarMachine.SpawnHealingMinion.MaxCooldown, 30.0	
UB_BossWarMachine.SpawnHealingMinion.TotalSpawns, 1					; WARNING: If this number exceeds number of spawn point in the level it will be automatically set to that max nr
UB_BossWarMachine.LinkTargets.InitialMinCooldown, 12.0	
UB_BossWarMachine.LinkTargets.InitialMaxCooldown, 16.0	
UB_BossWarMachine.LinkTargets.MinCooldown, 34.0	
UB_BossWarMachine.LinkTargets.MaxCooldown, 36.0	
UB_BossWarMachine.LinkTargets.MinTargets, 2
UB_BossWarMachine.LinkTargets.MaxTargets, 3
UB_BossWarMachine.LinkTargets.BreakRange, 600 ;
UB_BossWarMachine.LinkTargets.DotStrengthCoefficientPerTick, 7.3  
UB_BossWarMachine.LinkTargets.Spread, 0.4  
UB_BossWarMachine.LinkTargets.DotTickInterval, 1.0  
UB_BossWarMachine.LinkTargets.MoveSpeedReductionScale, 0.8			; This means 20% reduction
